,Jnum,ROT_mean,ROT_std,SL_mean,SL_std,RDD_mean,RDD_std,NO_mean,NO_std,NO_max,U_mean,U_std,Ele_mean,Ele_low,WL_mean,WL_std,RDD_mean,RDD_std,NIV,NRT,Stay_mean,Stay_std,class
1109,44,219.07954545454547,116.18284683976971,455.11477478412894,440.7685052481612,674.1943202386742,500.4074224781291,0.7,0.64,2,0.952,0.0166,0.3712,2,557.2916666666666,357.93042028289364,674.1943202386742,500.4074224781291,0,258,664.1711172975139,385.208654872931,2
1110,24,217.54166666666666,106.34416578836013,677.1239554576433,421.42020475878746,894.6656221243101,464.67082209106246,0.9,0.83,2,0.9408,0.0308,0.4192,4,308.0,216.835094791718,894.6656221243101,464.67082209106246,0,145,499.3781986570957,332.31308794638653,2
1111,35,216.7,115.20721703583877,516.0735371331268,471.1789894216567,732.7735371331269,534.592967921464,0.5,0.67,2,0.9291,0.0104,0.7367,0,449.125,309.3254842529683,732.7735371331269,534.592967921464,0,205,491.8949523207892,303.56268768741904,2
1112,17,228.5,105.48585073782338,690.8900397022857,338.49248992048393,919.3900397022857,329.65437802218634,0.2,0.4,1,0.7506,0.0844,0.6217,0,223.79166666666666,158.27276802160952,919.3900397022857,329.65437802218634,1,105,299.617405405653,175.1026171857461,1
1113,30,181.38333333333333,120.8771885933083,444.98410977942405,472.2566009994471,626.3674431127573,568.1532919938263,0.3,0.46,1,0.9554,0.0159,0.3392,2,317.625,241.67368883475916,626.3674431127573,568.1532919938263,0,147,714.9199925611465,377.9233739433313,2
1114,19,224.44736842105263,130.5392555131095,746.3237590324817,503.9279261778863,970.7711274535342,586.1148475337484,0.4,0.66,2,0.9334,0.0311,0.4609,3,251.125,153.05488190515192,970.7711274535342,586.1148475337484,0,111,369.0880659176115,227.4547421766326,0
1115,46,212.04347826086956,108.60993359199804,181.2404347165366,520.6328551278181,393.2839129774062,581.9093654345616,0.2,0.4,1,0.9236,0.0253,0.6586,1,566.6666666666666,388.42439919357395,393.2839129774062,581.9093654345616,1,271,924.7674625478595,471.62906351194187,0
1116,18,211.30555555555554,109.35443633851158,796.4767511005919,426.0712591979434,1007.7823066561474,474.0610909690353,0.3,0.46,1,0.8577,0.0562,0.5969,0,222.375,158.01452003428884,1007.7823066561474,474.0610909690353,0,104,352.65241696936334,196.34608128338957,0
1117,41,227.1951219512195,103.8927025095662,399.2764113845088,470.59801858570853,626.4715333357283,513.9392282667686,0.5,0.67,2,0.9536,0.0206,0.3135,2,546.25,364.00752625003054,626.4715333357283,513.9392282667686,0,245,617.7476365792866,360.63700636558195,2
1118,34,188.30882352941177,102.42005596230553,555.7391606246347,467.4890782487099,744.0479841540464,518.1857862813541,0.4,0.66,2,0.9438,0.034,0.6304,0,376.9583333333333,305.47247955239584,744.0479841540464,518.1857862813541,0,173,660.3643029665182,290.19062168681154,1
1119,44,232.04545454545453,120.30254560622915,460.3251232506671,538.4419822060956,692.3705777961217,613.2841468607683,0.8,0.87,3,0.9265,0.0059,0.8441,0,613.6666666666666,388.2226773672839,692.3705777961217,613.2841468607683,0,270,613.3783441652165,364.31101374855155,2
1120,22,247.0909090909091,118.50380089451258,707.0794634479381,465.83419620648715,954.1703725388473,517.0403250631458,0.4,0.66,2,0.8344,0.0789,0.6208,0,315.5,183.9140424219967,954.1703725388473,517.0403250631458,0,154,283.45062931838083,179.29654968582003,0
1121,20,257.75,119.60021948140397,776.6533718629472,431.418133712292,1034.403371862947,456.89904931740875,0.1,0.3,1,0.9162,0.0062,0.345,1,307.1666666666667,187.07444299588929,1034.403371862947,456.89904931740875,0,139,307.0147172434605,222.1103502409046,2
1122,55,211.29090909090908,125.51116179661948,173.7151730511342,453.09823645720263,385.0060821420433,508.7536685111835,0.6,0.66,2,0.9022,0.038,0.5503,2,684.5,440.5771309695197,385.0060821420433,508.7536685111835,0,309,856.8326380762768,456.23162025326474,2
1123,48,228.07291666666666,104.23960727490483,310.933727950885,652.244758449258,539.0066446175516,700.1105792442432,0.3,0.46,1,0.9201,0.0141,0.7021,0,655.4583333333334,425.50932511977794,539.0066446175516,700.1105792442432,0,297,783.6557609963996,540.235368169242,1
1124,13,195.65384615384616,109.59284518606282,882.9430479535256,393.55666576238804,1078.5968941073718,406.22767805422416,0.1,0.3,1,0.827,0.0746,0.532,0,146.70833333333334,106.5743985699922,1078.5968941073718,406.22767805422416,2,69,386.72702318181575,191.98466785001318,1
1125,27,261.48148148148147,114.50662939578211,799.6740354079944,409.2361394231818,1061.1555168894758,470.75877991027545,0.4,0.49,1,0.9222,0.0211,0.3716,1,407.5833333333333,245.2488390503726,1061.1555168894758,470.75877991027545,0,185,346.46623306203765,239.02813074439942,2
1126,47,212.61702127659575,116.42307353227571,444.95350025069234,490.39893492825996,657.5705215272881,565.5974579394673,0.6,0.8,2,0.9256,0.0389,0.5393,3,576.6666666666666,386.9078450426607,657.5705215272881,565.5974579394673,0,277,717.3145843434036,446.84790525656575,1
1127,45,200.07777777777778,124.77624219892162,374.306792189266,543.6048986355127,574.3845699670438,627.5361777688274,0.6,0.66,2,0.9179,0.0133,0.8499,0,529.7083333333334,370.22777101475725,574.3845699670438,627.5361777688274,0,241,724.6602719902658,439.2703264835209,0
1128,17,269.05882352941177,91.08446021541526,788.0421362195401,370.9250834417727,1057.100959748952,392.5605239748142,0.2,0.4,1,0.7906,0.0607,0.6687,0,272.0833333333333,163.51119142805553,1057.100959748952,392.5605239748142,0,122,257.23225409046415,174.45320662434176,0
1129,31,239.30645161290323,117.319502917581,756.7869283839144,378.8192279572807,996.0933799968177,441.0690684981712,0.5,0.5,1,0.9744,0.0096,0.368,2,437.2083333333333,259.4385330488815,996.0933799968177,441.0690684981712,0,201,407.51958072654685,289.49429769316407,0
1130,23,208.04347826086956,114.41903469678975,564.6880740788599,451.89817736063384,772.7315523397293,508.06425531645306,0.2,0.4,1,0.9199,0.0494,0.5649,2,279.5,191.6517023143807,772.7315523397293,508.06425531645306,0,125,468.77459744112656,279.79887228714455,1
1131,18,217.52777777777777,112.42719523493888,664.879229271932,582.7729778343341,882.4070070497097,639.9980178047756,0.3,0.46,1,0.9213,0.0246,0.8256,0,226.04166666666666,155.9697431038754,882.4070070497097,639.9980178047756,2,108,491.0340047509392,307.9373138942311,0
1132,12,189.75,119.38444552509064,748.6440807686782,386.04186821979613,938.3940807686781,475.2925049173681,0.4,0.49,1,0.8593,0.0535,0.6067,0,137.41666666666666,114.97569187537957,938.3940807686781,475.2925049173681,0,63,375.24037442002714,219.0786872875367,2
1133,19,258.60526315789474,123.76246124897659,689.2066270559126,430.12901427282475,947.8118902138071,468.91501680145655,0.7,0.46,1,0.9082,0.029,0.377,1,299.125,181.7615339072966,947.8118902138071,468.91501680145655,0,132,311.846707456345,243.92190043089124,2
1134,30,208.2,111.3738898186345,616.1040674549926,403.048116916185,824.3040674549924,456.6947681395729,0.6,0.49,1,0.9154,0.0331,0.3378,4,369.4166666666667,271.39990737327497,824.3040674549924,456.6947681395729,0,167,606.9146121954863,317.39262083699793,0
1135,27,231.3148148148148,134.25301901206765,872.435289459253,340.25365437577653,1103.7501042740678,382.41675598088693,0.5,0.67,2,0.9259,0.0132,0.8082,0,370.4583333333333,222.82938711913403,1103.7501042740678,382.41675598088693,0,167,368.8481469002484,250.378128033762,2
1136,23,258.7391304347826,118.77763930657932,909.836838980614,385.28483632186294,1168.5759694153965,453.73859706833764,0.4,0.49,1,0.8231,0.0641,0.6743,0,349.9166666666667,197.8922090151325,1168.5759694153965,453.73859706833764,1,159,285.84449778752094,224.51842520692074,2
1137,30,207.31666666666666,123.27202192261181,465.07480339914156,477.5221392892813,672.3914700658082,528.7418859732647,0.4,0.49,1,0.9461,0.0153,0.248,2,369.125,242.2537516909353,672.3914700658082,528.7418859732647,0,165,564.1223633995663,375.1283415315567,2
1138,39,206.37179487179486,114.95850522001172,480.3918534811954,412.89679688240614,686.7636483529903,489.85487841041623,0.6,0.92,3,0.9439,0.0365,0.4947,2,463.7916666666667,322.2814801234405,686.7636483529903,489.85487841041623,0,227,638.8012713408933,376.99299230913886,2
1139,35,222.14285714285714,118.37142339919302,491.73224998035244,546.5578858236552,713.8751071232094,628.6724651377297,0.4,0.49,1,0.9246,0.0143,0.7203,1,455.8333333333333,295.6525503958245,713.8751071232094,628.6724651377297,0,213,577.0038780084813,352.3401224711795,2
1140,36,203.29166666666666,104.95570328847202,573.7883853751144,430.95702198340337,777.080052041781,460.04062186465984,0.6,0.8,2,0.8917,0.0358,0.5467,0,429.625,310.67588449754726,777.080052041781,460.04062186465984,0,201,523.8239068748497,233.53952044401032,0
1141,39,229.35897435897436,128.32095921285438,507.2118853678448,405.7262970143771,736.5708597268193,479.7987026285175,0.4,0.49,1,0.9514,0.025,0.3767,0,532.9166666666666,346.3403211518341,736.5708597268193,479.7987026285175,0,227,553.8001373268495,346.68113714350943,1
1142,27,226.46296296296296,118.36485698465837,718.8073368917893,404.77234353969584,945.2702998547522,468.1916829652665,0.4,0.49,1,0.9403,0.0281,0.2544,4,365.7916666666667,248.03699810825717,945.2702998547522,468.1916829652665,0,159,453.8926972190881,309.4962864626585,1
1143,36,199.19444444444446,119.8731550534528,364.07201511409625,437.20839655775677,563.2664595585408,511.5419182595926,0.4,0.66,2,0.9213,0.0131,0.776,0,424.3333333333333,314.51254170364797,563.2664595585408,511.5419182595926,1,192,691.6695844414667,350.25124498359264,0
1144,23,208.1304347826087,115.09308306486616,768.42103087628,401.09660316838415,976.5514656588886,478.7423542758935,0.3,0.46,1,0.7719,0.067,0.7371,0,275.4166666666667,188.28533680442445,976.5514656588886,478.7423542758935,1,129,404.04452051064663,206.58238490785618,2
1145,85,329.0235294117647,110.79652537242346,-528.4027853477603,816.6616566955782,-199.37925593599553,885.7085328510715,2.6,1.43,5,0.9592,0.0161,0.2768,2,1622.0833333333333,767.5011355402385,-199.37925593599553,885.7085328510715,0,779,1561.8215429041986,801.2683625629392,0
1146,45,199.4777777777778,113.40228077049692,330.84987015811294,462.3011272298512,530.3276479358906,529.0568061303345,0.1,0.3,1,0.9231,0.0471,0.4634,3,530.125,378.15297417182904,530.3276479358906,529.0568061303345,0,241,739.0982095851631,396.44981107325344,1
1147,17,170.08823529411765,118.81662035824955,568.0875427633009,347.5417017163262,738.1757780574185,379.2499827453085,0.0,0.0,0,0.9258,0.0102,0.6961,0,170.875,124.03597008529421,738.1757780574185,379.2499827453085,1,82,498.1391637811339,288.0017307497597,0
1148,17,243.7941176470588,118.38087320960473,739.5270923946416,462.052625528126,983.3212100417004,509.7038980357902,0.6,0.66,2,0.8177,0.0597,0.6577,0,248.04166666666666,150.1079414861926,983.3212100417004,509.7038980357902,0,109,308.4788499609783,196.68751251668547,2
1149,16,200.34375,111.2658301588475,778.2360088472003,513.5509892373883,978.5797588472003,546.8390122440235,0.1,0.3,1,0.9113,0.0146,0.4473,0,190.20833333333334,134.85230475309726,978.5797588472003,546.8390122440235,4,87,398.2356829932873,203.23039319778235,0
1150,38,174.97368421052633,105.49450892222961,269.0531211779897,453.11818013224934,444.02680538851604,520.8553868206762,0.3,0.46,1,0.9436,0.0357,0.3305,4,392.4166666666667,330.66440901447027,444.02680538851604,520.8553868206762,0,177,860.5335087985668,385.62376644169206,1
1151,27,248.66666666666666,122.83887368780653,692.1900094844311,432.65260102298777,940.8566761510978,499.4010471540433,0.5,0.5,1,0.9334,0.0029,0.7871,0,402.8333333333333,232.1507532234652,940.8566761510978,499.4010471540433,0,179,361.043389538813,254.16093679387467,2
1152,24,261.2708333333333,123.15479581664245,796.8980495455298,396.9376719692739,1058.168882878863,470.33276037571403,0.7,0.46,1,0.8564,0.061,0.6324,0,367.7083333333333,202.00149115923762,1058.168882878863,470.33276037571403,0,170,279.4778414129033,214.97879780537582,1
1153,36,240.375,116.97176623964529,624.010967846625,395.1190734487946,864.385967846625,437.1256664442365,0.4,0.49,1,0.9484,0.0126,0.348,3,504.2083333333333,299.20397573765996,864.385967846625,437.1256664442365,0,235,370.8320010815973,226.27863604408958,0
1154,26,156.71153846153845,103.22531117349031,601.4695056016722,535.2963754366734,758.1810440632107,600.5254694206972,0.3,0.46,1,0.9287,0.0449,0.499,2,238.95833333333334,223.56528300227856,758.1810440632107,600.5254694206972,0,105,646.5067772268992,297.51465507575136,2
1155,40,212.325,113.66279899333819,389.471077229236,459.33803284216407,601.7960772292361,496.62549173252864,0.2,0.4,1,0.9353,0.0056,0.6826,0,503.3333333333333,353.4129037762424,601.7960772292361,496.62549173252864,0,227,770.3570820679539,454.92661022828565,0
1156,21,235.0952380952381,108.90609968570554,736.667984801129,443.2064349838427,971.7632228963672,472.70229627918656,0.3,0.46,1,0.8016,0.0883,0.6182,0,294.75,188.71224788020515,971.7632228963672,472.70229627918656,2,132,333.2535923538738,193.64117905056557,0
1157,34,227.2058823529412,119.67634770785763,496.8773260709497,511.93993996564194,724.083208423891,584.7162011108665,0.3,0.46,1,0.9651,0.0174,0.2553,3,453.0,293.265167269032,724.083208423891,584.7162011108665,0,208,529.0919304950555,369.7923932889196,0
1158,55,214.0818181818182,120.2425111497731,206.44638432050945,475.2794420273999,420.52820250232753,545.4821094662168,0.4,0.66,2,0.9511,0.0322,0.3836,3,678.875,428.639423301606,420.52820250232753,545.4821094662168,0,325,903.3192635491603,466.4038753839463,1
1159,16,211.875,108.55161502713813,614.9918115732194,489.63164972245903,826.8668115732194,570.8605770188858,0.2,0.4,1,0.9281,0.0151,0.7911,0,207.75,161.5361801578829,826.8668115732194,570.8605770188858,2,86,464.0464399364695,326.41068557808086,1
1160,19,225.23684210526315,115.72021253881147,767.0297719179572,359.3821311516763,992.2666140232204,405.56138094205994,0.3,0.46,1,0.8131,0.0887,0.6448,0,255.29166666666666,160.52913265371976,992.2666140232204,405.56138094205994,2,122,329.72273938191285,206.82227038052187,0
1161,32,223.015625,106.52512059772275,508.9932195285428,485.2108472196802,732.0088445285428,531.321271913324,0.4,0.49,1,0.919,0.027,0.3406,1,416.625,268.8778474977067,732.0088445285428,531.321271913324,0,190,564.4607178911799,331.6972753660424,0
1162,67,220.11940298507463,113.24017171126071,257.2167123726992,589.073168642285,477.3361153577738,677.2622328935704,0.8,0.75,2,0.9519,0.0253,0.2217,6,868.9166666666666,571.6251624875246,477.3361153577738,677.2622328935704,0,400,888.4472372791972,462.2845287656917,2
1163,184,350.3097826086956,94.61026585049092,-2307.0815176571673,1808.1753934763383,-1956.7717350484716,1860.2575519692969,2.7,1.55,5,0.9817,0.0048,-0.1467,7,3752.75,1763.5926695715955,-1956.7717350484716,1860.2575519692969,0,1825,3282.5784158149913,1830.0545266602944,0
1164,22,164.47727272727272,106.27830930592384,742.3967677572824,426.26339094286044,906.8740404845553,499.6409809846983,0.2,0.4,1,0.8293,0.1005,0.5356,0,213.54166666666666,189.73758834389025,906.8740404845553,499.6409809846983,2,98,513.4471295768598,159.6024888701906,0
1165,23,215.91304347826087,102.87451750364035,598.3803097712253,412.6652406385284,814.2933532494861,474.3844446378232,0.3,0.46,1,0.9505,0.0168,0.3137,2,299.5833333333333,230.1089265012454,814.2933532494861,474.3844446378232,1,134,510.6541423790764,284.47823346869404,0
1166,23,197.41304347826087,103.15623989787372,594.6627896516999,490.78921469236906,792.0758331299606,563.1435610148104,0.5,0.67,2,0.9514,0.0309,0.3485,4,263.2916666666667,201.5262036656496,792.0758331299606,563.1435610148104,0,124,550.0259167029479,293.58077834271086,0
1167,63,205.8968253968254,114.37945615328783,204.70155431134538,596.3258108219559,410.5983797081708,671.9810206886178,0.3,0.46,1,0.9479,0.02,0.6346,1,770.7916666666666,542.4085736452632,410.5983797081708,671.9810206886178,0,351,964.1711237796391,498.6467588317761,1
1168,22,224.72727272727272,102.17539813218774,742.2152462423545,473.7057658704816,966.9425189696271,510.0806496910273,0.2,0.4,1,0.8243,0.0495,0.5289,0,299.9166666666667,246.78320726680107,966.9425189696271,510.0806496910273,1,129,370.84431623640813,189.54656957436347,0
1169,34,230.60294117647058,109.27836685244576,612.8893063612954,408.8534013936276,843.4922475377662,471.4329848129368,0.3,0.46,1,0.9708,0.0053,0.3469,2,463.2916666666667,320.23984880693547,843.4922475377662,471.4329848129368,0,209,486.7938566959105,305.1614364663576,1
1170,43,203.67441860465115,127.720938701536,356.7870082821414,442.61548344913103,560.4614268867925,515.4765738187989,0.5,0.5,1,0.919,0.0232,0.7906,1,520.25,329.8038874341336,560.4614268867925,515.4765738187989,0,242,662.8768109761616,357.559314752211,1
1171,41,219.23170731707316,110.15698872689717,336.873000537382,504.10847885848256,556.1047078544552,576.7182360370704,0.3,0.46,1,0.9367,0.0056,0.7653,0,529.125,328.146951646667,556.1047078544552,576.7182360370704,1,249,736.0357327427646,434.3450309110366,1
1172,23,283.19565217391306,102.66352164595068,870.9542731749065,397.8228362838677,1154.1499253488194,436.55488299185214,0.2,0.4,1,0.8239,0.0722,0.5795,0,384.125,221.51101599770007,1154.1499253488194,436.55488299185214,0,170,243.2349737924847,171.79246405634092,0
1173,53,207.39622641509433,120.69943015022999,309.4221072037522,427.6759429933287,516.8183336188464,489.436305107492,0.7,0.64,2,0.943,0.0185,0.293,3,646.5,427.10337351356367,516.8183336188464,489.436305107492,0,299,715.4280023441594,404.3879604385852,1
1174,26,198.0,117.14266449997561,592.8632252343073,448.17009138822254,790.863225234307,514.9456563918774,0.5,0.67,2,0.9283,0.033,0.5516,3,298.5,204.14782225959044,790.863225234307,514.9456563918774,0,138,582.9033166551076,323.5410255045048,0
1175,147,361.9421768707483,75.23069999083867,-1802.4272424812693,1536.533769629091,-1440.4850656105211,1570.4034682053502,1.6,1.36,4,0.9711,0.012,-0.292,7,3070.4583333333335,1446.7652634171707,-1440.4850656105211,1570.4034682053502,0,1517,2808.055726472054,1535.090261452695,0
1176,24,232.66666666666666,109.19322196099088,760.4021622503101,363.1830246995454,993.0688289169767,396.63496666282464,0.5,0.5,1,0.9451,0.031,0.6895,0,335.3333333333333,235.02715564140433,993.0688289169767,396.63496666282464,0,145,427.155445978821,239.87358637087834,0
1177,35,201.25714285714287,123.47610361225894,558.8943021435284,538.0918747581209,760.1514450006713,605.5696425441487,0.4,0.66,2,0.9447,0.0189,0.2795,3,418.25,288.81709177263036,760.1514450006713,605.5696425441487,0,193,526.4702667133082,325.5194914838884,0
1178,31,237.19354838709677,114.64620735812633,648.4954925091835,329.7223705398517,885.6890408962802,382.5612283631722,1.4,0.49,2,0.9589,0.0341,0.3194,5,432.0833333333333,283.81455457549896,885.6890408962802,382.5612283631722,0,204,390.97202667504934,244.09793196701315,2
1179,38,229.56578947368422,113.81345373325827,381.57004627050264,430.6906128888742,611.1358357441868,487.85152385659467,0.8,0.75,2,0.9392,0.0337,0.5387,3,517.4583333333334,329.4218710061951,611.1358357441868,487.85152385659467,0,234,619.923673580988,356.70456781403044,0
1180,18,225.55555555555554,93.76490827965097,728.8983349029835,352.78045344859805,954.453890458539,386.7631826731608,0.0,0.0,0,0.8606,0.0374,0.5633,0,243.08333333333334,185.31176807987367,954.453890458539,386.7631826731608,3,103,339.02578969342204,157.62506022604725,1
1181,41,224.52439024390245,109.7040893038817,489.5369135458913,379.4390726708187,714.0613037897938,440.35295897705976,0.5,0.67,2,0.9553,0.0108,0.3411,2,543.7916666666666,361.4401436345381,714.0613037897938,440.35295897705976,0,252,549.2997980423515,297.54056007742975,1
1182,22,213.54545454545453,105.86278738095892,579.0598411726966,484.7834029798007,792.6052957181511,539.097723590131,0.4,0.49,1,0.9133,0.0387,0.3422,3,278.1666666666667,221.59698152777761,792.6052957181511,539.097723590131,0,123,528.4203695955773,313.1346270094473,1
1183,30,211.6,118.33528636885956,558.3324580136207,416.2251877299469,769.9324580136206,488.07179075022805,0.4,0.49,1,0.9251,0.0076,0.6935,0,364.1666666666667,243.925478146275,769.9324580136206,488.07179075022805,0,172,576.329860200094,310.70373757433543,1
1184,22,209.5,119.04535041128425,500.6475765509407,378.2478158260493,710.1475765509405,417.69974851443095,0.2,0.4,1,0.9176,0.0345,0.5752,0,275.75,198.7567084821709,710.1475765509405,417.69974851443095,1,122,455.5994580138699,233.15281574010064,1
1185,19,221.28947368421052,109.90418264506991,688.1414212171903,465.18264114677385,909.4308949014008,515.3808682183995,0.2,0.4,1,0.9244,0.0314,0.287,1,250.29166666666666,174.45312865415232,909.4308949014008,515.3808682183995,1,114,366.61983630196596,237.90634668583826,2
1186,31,257.30645161290323,112.66977708353785,535.9439299445195,463.32059716000447,793.2503815574228,511.8773988840925,0.2,0.4,1,0.9084,0.0418,0.6755,2,468.125,262.84525905622365,793.2503815574228,511.8773988840925,0,225,419.14256698956126,264.26131707162676,1
1187,21,234.5952380952381,80.87668730080897,582.7150318568149,386.33317492484736,817.310269952053,415.08876925777975,0.3,0.64,2,0.925,0.011,0.6751,0,293.375,237.73305451353065,817.310269952053,415.08876925777975,0,129,373.644871811424,120.90535808276114,2
1188,20,208.775,107.37812568209597,805.7261264703035,389.6827060990921,1014.5011264703037,421.1284188422116,0.3,0.46,1,0.8303,0.0665,0.5882,0,241.95833333333334,154.1078435075761,1014.5011264703037,421.1284188422116,0,122,331.009087142441,214.21981276530275,2
1189,28,234.66071428571428,114.99946067974689,575.1282303043273,399.00358960446636,809.7889445900416,428.7085361371212,0.6,0.49,1,0.9234,0.0213,0.267,4,389.2916666666667,260.08744189321317,809.7889445900416,428.7085361371212,0,172,451.2243045456407,275.3633556735744,0
1190,69,227.64492753623188,122.66586231962802,236.01529718001711,618.2698827748495,463.66022471624905,713.0727222190707,0.8,0.75,2,0.9366,0.0311,0.5528,3,912.875,556.9586356947884,463.66022471624905,713.0727222190707,0,418,910.3638232964739,550.4374545599239,2
1191,47,186.08510638297872,105.71495793581748,162.42110065520833,509.73851328503804,348.50620703818703,571.4116481412018,0.6,0.66,2,0.9232,0.0069,0.7369,0,510.1666666666667,421.17090421295194,348.50620703818703,571.4116481412018,0,233,986.3884454361902,467.81297156906606,1
1192,26,237.15384615384616,93.18362447244948,777.2794814274331,353.23453953041326,1014.4333275812793,370.6983292681471,0.6,0.49,1,0.8736,0.0458,0.6418,0,360.25,243.91524313444074,1014.4333275812793,370.6983292681471,0,168,373.1960541053785,182.104180480529,0
1193,33,230.78787878787878,118.5269455557393,466.47262515511585,439.9261369879372,697.2605039429948,502.2426164630751,0.9,1.14,4,0.9523,0.0207,0.3219,3,447.3333333333333,279.112382781958,697.2605039429948,502.2426164630751,0,194,591.2219656585322,378.9147544686935,2
1194,14,245.78571428571428,99.12775203992975,728.9213363155915,328.62454952729973,974.7070506013058,359.9219259899728,0.3,0.46,1,0.9283,0.0308,0.3739,3,195.75,124.87268516372986,974.7070506013058,359.9219259899728,0,96,255.50041050007738,155.22589458714657,1
1195,14,247.03571428571428,122.99847041524457,884.5790744755022,344.83528625174586,1131.6147887612165,359.9912506073351,0.3,0.46,1,0.9188,0.0126,0.7093,0,204.20833333333334,129.01799912113898,1131.6147887612165,359.9912506073351,1,89,282.91840013514053,206.8696456431481,1
1196,15,259.06666666666666,122.05912046581726,821.1840208278775,383.4868342824015,1080.250687494544,420.5028247795013,0.0,0.0,0,0.7821,0.0488,0.7066,0,225.16666666666666,133.87561598571847,1080.250687494544,420.5028247795013,4,104,298.4258114527083,155.602656092741,1
1197,53,247.46226415094338,116.08840357214937,543.2606723636349,456.96044623116967,790.722936514578,521.686007858221,0.6,0.92,3,0.9449,0.0215,0.3385,1,773.2916666666666,462.6758881015474,790.722936514578,521.686007858221,0,358,502.602178248073,348.5661103806786,1
1198,50,223.76,105.00210664553353,372.08271830719224,525.4409250939291,595.8427183071923,595.2858976586379,0.3,0.46,1,0.9337,0.0347,0.3062,3,663.3333333333334,453.15170994074623,595.8427183071923,595.2858976586379,0,303,710.9872942044308,364.3488512985545,2
1199,36,227.90277777777777,123.8771131361666,496.67947087300604,430.4096822623852,724.5822486507838,496.38135823282835,0.5,0.5,1,0.9091,0.0169,0.7819,0,482.0416666666667,290.3904310244323,724.5822486507838,496.38135823282835,0,225,603.6860278929789,424.59581614910974,2
1200,20,230.925,136.46339023708887,752.0015606663866,329.92945824828047,982.9265606663866,371.1563134028503,0.4,0.49,1,0.8749,0.0633,0.6009,0,266.7916666666667,163.43901236818854,982.9265606663866,371.1563134028503,0,122,388.16378147099033,251.77613114223854,1
1201,20,223.2,120.18833138037985,596.8456926225708,488.9594061344348,820.0456926225709,559.8345941095781,0.3,0.46,1,0.9366,0.0178,0.2949,2,263.1666666666667,173.166987487672,820.0456926225709,559.8345941095781,0,119,432.2909896705863,259.63727736535304,1
1202,29,210.94827586206895,105.79089205529431,581.4460637695512,422.0682625304878,792.3943396316201,461.7287015221722,0.3,0.46,1,0.9236,0.034,0.58,1,363.0416666666667,257.48628267130835,792.3943396316201,461.7287015221722,1,169,489.5003200151327,317.8828405654003,2
1203,45,212.74444444444444,113.47337535113797,257.76535839871974,538.6526497850641,470.50980284316415,621.8506583612896,0.5,0.67,2,0.9482,0.0196,0.6712,1,559.9583333333334,386.3154183184455,470.50980284316415,621.8506583612896,0,260,787.4175370541055,453.9065309097249,0
1204,12,230.91666666666666,123.20271799851747,858.4934366682173,468.58337909715397,1089.410103334884,521.9014122684796,0.3,0.64,2,0.8023,0.104,0.651,0,164.16666666666666,91.53262927624347,1089.410103334884,521.9014122684796,1,74,314.183653400775,208.91103856072607,0
1205,22,236.36363636363637,128.7566575346849,742.034192997346,504.4218384451422,978.3978293609824,601.5608711716835,0.4,0.49,1,0.9439,0.0259,0.3366,2,305.4166666666667,198.1890756883997,978.3978293609824,601.5608711716835,0,135,416.5189768610517,346.6797372795779,0
1206,44,233.77272727272728,126.02504506434852,399.8063418036247,490.345184926851,633.579069076352,580.1770103108794,0.6,0.49,1,0.9543,0.0257,0.3261,5,613.3333333333334,362.0710872497585,633.579069076352,580.1770103108794,0,276,585.4030127275446,410.0692755956331,0
1207,44,205.4659090909091,122.9919804170208,289.3871188988369,571.5256149465113,494.85302798974607,649.890368031512,0.2,0.6,2,0.9316,0.0188,0.6489,1,526.9583333333334,369.5804185341654,494.85302798974607,649.890368031512,0,243,824.9674190953939,427.7181892781682,1
1208,29,255.3448275862069,103.20761662018239,807.0039341784569,430.3263313622831,1062.3487617646638,499.41358671065876,0.3,0.46,1,0.8011,0.0605,0.6419,0,438.0,270.6389815479901,1062.3487617646638,499.41358671065876,0,204,309.13990679355663,209.3279730787932,0
1209,30,220.65,128.54572143793817,612.677236360544,411.2415941076207,833.3272363605439,453.71470029703715,0.4,0.49,1,0.918,0.0323,0.3262,2,391.2916666666667,245.96294252838624,833.3272363605439,453.71470029703715,0,177,486.4147971730119,290.29149629752845,1
1210,15,172.86666666666667,115.30054447206898,732.4419927056865,452.9707028653206,905.3086593723532,525.2385908531729,0.1,0.3,1,0.9046,0.0307,0.5703,2,152.75,132.2099813428119,905.3086593723532,525.2385908531729,1,68,537.76066704396,311.8696471345135,0
1211,44,213.9090909090909,117.28598850320337,219.91647971711473,570.1383837609951,433.8255706262055,637.7613138500191,0.9,0.94,3,0.9313,0.0178,0.5779,1,550.8333333333334,397.722963324417,433.8255706262055,637.7613138500191,0,245,834.9280815483579,482.5895226779679,1
1212,23,226.08695652173913,110.84474573002832,651.2491802733738,344.83442009397226,877.3361367951128,347.99496566330447,0.5,0.5,1,0.898,0.0558,0.5949,0,304.5833333333333,213.95948149643246,877.3361367951128,347.99496566330447,0,133,415.1479892757705,245.0444539526896,1
1213,22,185.0681818181818,112.81494254012,548.2869485492505,428.42213440193024,733.3551303674325,481.3050847196924,0.2,0.4,1,0.9104,0.033,0.3406,1,235.875,192.93026859895951,733.3551303674325,481.3050847196924,0,113,547.6770769143936,293.7166029836025,0
